Id,Title,DOI,Year,Source
"M213","DICE simulation: a tool for software performance assessment at the design stage","10.1007/s10515-022-00335-z",2022,"SPRINGER"
"M214","Testing Very Large Database Management Systems: The Case of SAP HANA","10.1007/s13222-022-00426-x",2022,"SPRINGER"
"M215","Containerization technologies: taxonomies, applications and challenges","10.1007/s11227-021-03914-1",2022,"SPRINGER"
"M216","Assessing Architecture Conformance to Coupling-Related Infrastructure-as-Code Best Practices: Metrics and Case Studies","10.1007/978-3-031-16697-6_7",2022,"SPRINGER"
"M217","BBServerless: A Bursty Traffic Benchmark for Serverless","10.1007/978-3-030-96326-2_4",2022,"SPRINGER"
"M218","Improving Architectural Reusability for Resource Allocation Framework in Futuristic Cloud Computing Using Decision Tree Based Multi-objective Automated Approach","10.1007/978-3-031-23092-9_32",2022,"SPRINGER"
"M219","Matching Code Patterns Across Programming Language","10.1007/978-3-031-23387-6_13",2022,"SPRINGER"
"M220","A digital shadow framework using distributed system concepts","10.1007/s10845-022-02028-6",2022,"SPRINGER"
"M221","Assessing Black-box Test Case Generation Techniques for Microservices","10.1007/978-3-031-14179-9_4",2022,"SPRINGER"
"M222","Automatic analysis of attack graphs for risk mitigation and prioritization on large-scale and complex networks in Industry 4.0","10.1007/s10207-020-00533-4",2022,"SPRINGER"
"M223","Performance optimization for cloud computing systems in the microservice era: state-of-the-art and research opportunities","10.1007/s11704-020-0072-3",2022,"SPRINGER"
"M224","SCORE: A Resource-Efficient Microservice Orchestration Model Based on Spectral Clustering in Edge Computing","10.1007/978-3-031-20984-0_13",2022,"SPRINGER"
"M225","A search-based identification of variable microservices for enterprise SaaS","10.1007/s11704-022-1390-4",2022,"SPRINGER"
"M226","Facilitating the migration to the microservice architecture via model-driven reverse engineering and reinforcement learning","10.1007/s10270-022-00977-3",2022,"SPRINGER"
"M227","Modeling Performance of Microservices Systems with Growth Theory","10.1007/s10664-021-10088-0",2022,"SPRINGER"
"M228","Microservice-Based System for Environmental Science Software Applications","10.1007/978-3-030-97652-1_39",2022,"SPRINGER"
"M229","Aligning IIoT and ISA-95 to Improve Asset Management in Process Industries","10.1007/978-3-030-64228-0_14",2021,"SPRINGER"
"M230","Improved Topology Extraction Using Discriminative Parameter Mining of Logs","10.1007/978-3-030-75762-5_27",2021,"SPRINGER"
"M231","A Comprehensive Enterprise System Metamodel for Quality Assurance","10.1007/978-981-33-6385-4_23",2021,"SPRINGER"
"M232","A Methodology for Tenant Migration in Legacy Shared-Table Multi-tenant Applications","10.1007/978-3-030-78198-9_1",2021,"SPRINGER"
"M233","Better Call the Plumber: Orchestrating Dynamic Information Extraction Pipelines","10.1007/978-3-030-74296-6_19",2021,"SPRINGER"
"M234","Ensemble Bagging Approach for IoT Sensor Based Anomaly Detection","10.1007/978-981-15-8439-8_52",2021,"SPRINGER"
"M235","The Interoperability Challenge: Building a Model-Driven Digital Thread Platform for CPS","10.1007/978-3-030-89159-6_25",2021,"SPRINGER"
"M236","Automated Generation of Configurable Cloud-Native Chaos Testbeds","10.1007/978-3-030-86507-8_10",2021,"SPRINGER"
"M237","Proposal for the Development of a Myoelectrically Controlled Prosthetic Arm Integrated with a Web Interface Management System","10.1007/978-3-030-71187-0_75",2021,"SPRINGER"
"M238","On Automatic Software Architecture Reconstruction of Microservice Applications","10.1007/978-981-33-6385-4_21",2021,"SPRINGER"
"M239","Automated Microservice Code-Smell Detection","10.1007/978-981-33-6385-4_20",2021,"SPRINGER"
"M240","Scheduling Microservice Containers on Large Core Machines Through Placement and Coalescing","10.1007/978-3-030-88224-2_5",2021,"SPRINGER"
"M241","Software Reliability Engineering for Resilient Cloud Operations","10.1007/978-3-030-76352-7_27",2021,"SPRINGER"
"M242","Reflections from a Hybrid Approach Used to Develop a Specification of a Shopfloor Platform for Smart Manufacturing in an Engineered-to-Order SME","10.1007/978-3-030-85910-7_73",2021,"SPRINGER"
"M243","Learning Performance Models Automatically","10.1007/978-3-030-76352-7_6",2021,"SPRINGER"
"M244","A Novel Design Approach Exploiting Data Parallelism in Serverless Infrastructure","10.1007/978-981-33-6977-1_20",2021,"SPRINGER"
"M245","A High-Level Ontology Network for ICT Infrastructures","10.1007/978-3-030-88361-4_26",2021,"SPRINGER"
"M246","Using Language Models to Pre-train Features for Optimizing Information Technology Operations Management Tasks","10.1007/978-3-030-76352-7_18",2021,"SPRINGER"
"M247","Multi-source Anomaly Detection in Distributed IT Systems","10.1007/978-3-030-76352-7_22",2021,"SPRINGER"
"M248","IT Design for Resiliency Using Extreme Value Analysis","10.1007/978-3-030-83903-1_4",2021,"SPRINGER"
"M249","Anomaly Detection at Scale: The Case for Deep Distributional Time Series Models","10.1007/978-3-030-76352-7_14",2021,"SPRINGER"
"M250","Dynamic Updates of Virtual PLCs Deployed as Kubernetes Microservices","10.1007/978-3-030-86044-8_1",2021,"SPRINGER"
"M251","Analysis and Improvement of Heterogeneous Hardware Support in Docker Images","10.1007/978-3-030-78198-9_9",2021,"SPRINGER"
"M252","Genetic-based web regression testing: an ontology-based multi-objective evolutionary framework to auto-regression testing of web applications","10.1007/s11761-020-00312-y",2021,"SPRINGER"
"M253","Rotten green tests in Java, Pharo and Python","10.1007/s10664-021-10016-2",2021,"SPRINGER"
"M254","Cognitive capabilities for the CAAI in cyber-physical production systems","10.1007/s00170-021-07248-3",2021,"SPRINGER"
"M255","Closing the Feedback Loop in DevOps Through Autonomous Monitors in Operations","10.1007/s42979-021-00826-y",2021,"SPRINGER"
"M256","MiCADO-Edge: Towards an Application-level Orchestrator for the Cloud-to-Edge Computing Continuum","10.1007/s10723-021-09589-5",2021,"SPRINGER"
"M257","OG-RADL: overall performance-based resource-aware dynamic load-balancer for deadline constrained Cloud tasks","10.1007/s11227-020-03544-z",2021,"SPRINGER"
"M258","Corrective commit probability: a measure of the effort invested in bug fixing","10.1007/s11219-021-09564-z",2021,"SPRINGER"
"M259","A hierarchical model for quantifying software security based on static analysis alerts and software metrics","10.1007/s11219-021-09555-0",2021,"SPRINGER"
"M260","Energy and Makespan Aware Scheduling of Deadline Sensitive Tasks in the Cloud Environment","10.1007/s10723-021-09548-0",2021,"SPRINGER"
"M261","World of code: enabling a research workflow for mining and analyzing the universe of open source VCS data","10.1007/s10664-020-09905-9",2021,"SPRINGER"
"M262","Empirical assessment of generating adversarial configurations for software product lines","10.1007/s10664-020-09915-7",2021,"SPRINGER"
"M263","An experimental study of fog and cloud computing in CEP-based Real-Time IoT applications","10.1186/s13677-021-00245-7",2021,"SPRINGER"
"M264","A distributed ensemble design based intrusion detection system using fog computing to protect the internet of things networks","10.1007/s12652-020-02696-3",2021,"SPRINGER"
"M265","Virtualization in Cloud Computing: Moving from Hypervisor to Containerization—A Survey","10.1007/s13369-021-05553-3",2021,"SPRINGER"
"M266","An diverse approach on virtual machines administration and power control in multi-level implicit servers","10.1007/s12652-021-03013-2",2021,"SPRINGER"
"M267","The Implementation of a Cloud-Edge Computing Architecture Using OpenStack and Kubernetes for Air Quality Monitoring Application","10.1007/s11036-020-01620-5",2021,"SPRINGER"
"M268","A bi-metric autoscaling approach for n-tier web applications on kubernetes","10.1007/s11704-021-0118-1",2021,"SPRINGER"
"M269","Energy and cost trade-off for computational tasks offloading in mobile multi-tenant clouds","10.1007/s10586-020-03226-8",2021,"SPRINGER"
"M270","A Survey On Log Research Of AIOps: Methods and Trends","10.1007/s11036-021-01832-3",2021,"SPRINGER"
"M271","A machine learning approach for performance-oriented decision support in service-oriented architectures","10.1007/s10844-020-00617-6",2021,"SPRINGER"
"M272","Topic modeling in software engineering research","10.1007/s10664-021-10026-0",2021,"SPRINGER"
"M273","Interval graph multi-coloring-based resource reservation for energy-efficient containerized cloud data centers","10.1007/s11227-020-03439-z",2021,"SPRINGER"
"M274","Maintaining container sustainability through machine learning","10.1007/s10586-021-03359-4",2021,"SPRINGER"
"M275","Efficient autonomic and elastic resource management techniques in cloud environment: taxonomy and analysis","10.1007/s11276-021-02614-1",2021,"SPRINGER"
"M276","Survey on serverless computing","10.1186/s13677-021-00253-7",2021,"SPRINGER"
"M277","Enjoy your observability: an industrial survey of microservice tracing and analysis","10.1007/s10664-021-10063-9",2021,"SPRINGER"
"M278","Model-based resource analysis and synthesis of service-oriented automotive software architectures","10.1007/s10270-021-00896-9",2021,"SPRINGER"
"M279","Big data in cybersecurity: a survey of applications and future trends","10.1007/s40860-020-00120-3",2021,"SPRINGER"
"M280","A method for monitoring the coupling evolution of microservice-based architectures","10.1186/s13173-021-00120-y",2021,"SPRINGER"
"M281","Edge computing in SDN-IoT networks: a systematic review of issues, challenges and solutions","10.1007/s10586-021-03311-6",2021,"SPRINGER"
"M282","IoT-based botnet attacks systematic mapping study of literature","10.1007/s11192-020-03819-5",2021,"SPRINGER"
"M283","Building a blockchain-based decentralized ecosystem for cloud and edge computing: an ALLSTAR approach and empirical study","10.1007/s12083-021-01198-z",2021,"SPRINGER"
"M284","Cloud Resource Demand Prediction using Machine Learning in the Context of QoS Parameters","10.1007/s10723-021-09561-3",2021,"SPRINGER"
"M285","Penetration testing framework for smart contract Blockchain","10.1007/s12083-020-00991-6",2021,"SPRINGER"
"M286","Automated Analysis of Distributed Tracing: Challenges and Research Directions","10.1007/s10723-021-09551-5",2021,"SPRINGER"
"M287","Self-tuning serverless task farming using proactive elasticity control","10.1007/s10586-020-03158-3",2021,"SPRINGER"
"M288","Industry practices and challenges for the evolvability assurance of microservices","10.1007/s10664-021-09999-9",2021,"SPRINGER"
"M289","A Comparison of MQTT Brokers for Distributed IoT Edge Computing","10.1007/978-3-030-58923-3_23",2020,"SPRINGER"
"M290","TMSA: Participatory Sensing Based on Mobile Phones in Urban Spaces","10.1007/978-3-030-62362-3_23",2020,"SPRINGER"
"M291","Evaluating the agreement among technical debt measurement tools: building an empirical benchmark of technical debt liabilities","10.1007/s10664-020-09869-w",2020,"SPRINGER"
"M292","A Group Genetic Algorithm for Resource Allocation in Container-Based Clouds","10.1007/978-3-030-43680-3_12",2020,"SPRINGER"
"M293","Multi-criteria Differential Evolution for Optimization of Virtual Machine Resources in Smart City Cloud","10.1007/978-3-030-47679-3_28",2020,"SPRINGER"
"M294","Social Internet of Things: vision, challenges, and trends","10.1186/s13673-020-00254-6",2020,"SPRINGER"
"M295","Automatic Microservices Identification from a Set of Business Processes","10.1007/978-3-030-45183-7_23",2020,"SPRINGER"
"M296","Towards Constraint Logic Programming over Strings for Test Data Generation","10.1007/978-3-030-46714-2_10",2020,"SPRINGER"
"M297","Smart Contracts for Global Sourcing Arrangements","10.1007/978-3-030-66834-1_5",2020,"SPRINGER"
"M298","SSH-Backed API Performance Case Study","10.1007/978-3-030-49556-5_27",2020,"SPRINGER"
"M299","DAIS: dynamic access and integration services framework for cloud-oriented storage systems","10.1007/s10586-020-03088-0",2020,"SPRINGER"
"M300","Causal Model Extraction from Attack Trees to Attribute Malicious Insider Attacks","10.1007/978-3-030-62230-5_1",2020,"SPRINGER"
"M301","Cardinality Based Rate Limiting System for Time-Series Data","10.1007/978-3-030-59635-4_18",2020,"SPRINGER"
"M302","Decentralized Architecture for Energy-Aware Service Assembly","10.1007/978-3-030-58923-3_4",2020,"SPRINGER"
"M303","Exit-Less Hypercall: Asynchronous System Calls in Virtualized Processes","10.1007/978-3-030-38991-8_12",2020,"SPRINGER"
"M304","A Containerized Edge Cloud Architecture for Data Stream Processing","10.1007/978-3-030-49432-2_8",2020,"SPRINGER"
"M305","An empirical assessment of baseline feature location techniques","10.1007/s10664-019-09734-5",2020,"SPRINGER"
"M306","Investigating Performance and Cost in Function-as-a-Service Platforms","10.1007/978-3-030-33509-0_16",2020,"SPRINGER"
"M307","Scalable Online Monitoring of Distributed Systems","10.1007/978-3-030-60508-7_11",2020,"SPRINGER"
"M308","An Event-Based Architecture for Cross-Breed Multi-population Bio-inspired Optimization Algorithms","10.1007/978-3-030-43722-0_44",2020,"SPRINGER"
"M309","Formal Software Architectural Migration Towards Emerging Architectural Styles","10.1007/978-3-030-58923-3_2",2020,"SPRINGER"
"M310","Sandboxing the Cyberspace for Cybersecurity Education and Learning","10.1007/978-3-030-66504-3_11",2020,"SPRINGER"
"M311","Automated Integration of Continental-Scale Observations in Near-Real Time for Simulation and Analysis of Biosphere–Atmosphere Interactions","10.1007/978-3-030-63393-6_14",2020,"SPRINGER"
"M312","Optimized Sampling Strategies to Model the Performance of Virtualized Network Functions","10.1007/s10922-020-09547-8",2020,"SPRINGER"
"M313","Network Management 2030: Operations and Control of Network 2030 Services","10.1007/s10922-020-09517-0",2020,"SPRINGER"
"M314","Finding Performance Patterns from Logs with High Confidence","10.1007/978-3-030-59618-7_11",2020,"SPRINGER"
"M315","CARS 2020—Computer Assisted Radiology and Surgery Proceedings of the 34th International Congress and Exhibition, Munich, Germany, June 23–27, 2020","10.1007/s11548-020-02171-6",2020,"SPRINGER"
"M316","Artificial Social Intelligence: Hotel Rate Prediction","10.1007/978-3-030-39442-4_7",2020,"SPRINGER"
"M317","A state-of-the-art survey of Digital Twin: techniques, engineering product lifecycle management and business innovation perspectives","10.1007/s10845-019-01512-w",2020,"SPRINGER"
"M318","CloudVaults: Integrating Trust Extensions into System Integrity Verification for Cloud-Based Environments","10.1007/978-3-030-66504-3_12",2020,"SPRINGER"
"M319","Complex Expert Assessment as a Part of Fault Management Strategy for Data Storage Systems","10.1007/978-3-030-34983-7_58",2020,"SPRINGER"
"M320","From DevOps to DevDataOps: Data Management in DevOps Processes","10.1007/978-3-030-39306-9_4",2020,"SPRINGER"
"M321","Computing Embeddings of Directed Bigraphs","10.1007/978-3-030-51372-6_3",2020,"SPRINGER"
"M322","A benchmark-based evaluation of search-based crash reproduction","10.1007/s10664-019-09762-1",2020,"SPRINGER"
"M323","On Automated Role-Based Access Control Assessment in Enterprise Systems","10.1007/978-981-15-1465-4_38",2020,"SPRINGER"
